"adr","adults","new_column"
48,2,24
54,2,27
54,2,27
54,2,27
54,2,27
54,2,27
47,1,47
54,2,27
54,2,27
54,2,27
54,2,27
54,2,27
56,2,28
54,2,27
54,2,27
54,2,27
54,2,27
54,2,27
48,2,24
141,2,70.5
54,2,27
54,2,27
54,2,27
54,2,27
54,2,27
54,2,27
48,2,24
58,2,29
36.43,2,18.215
58,2,29
46,2,23
48,2,24
46.5,2,23.25
46.8,2,23.4
48,2,24
48,2,24
48,2,24
8,2,4
48,2,24
54.4,2,27.2
48,2,24
48,2,24
58,2,29
46.8,2,23.4
93,3,31
48,2,24
52,2,26
51.84,2,25.92
30,1,30
42,2,21
37.8,2,18.9
0,1,0
58,2,29
101.7,2,50.85
48,2,24
48,2,24
66.29,2,33.145
37.8,2,18.9
26,2,13
78,2,39
48,2,24
60,2,30
48,2,24
66.6,2,33.3
48,2,24
45.5,2,22.75
43,1,43
37.8,1,37.8
88,2,44
40.8,2,20.4
55.8,2,27.9
50.85,2,25.425
48,2,24
48,2,24
68,2,34
80,2,40
60.5,2,30.25
35,1,35
88,2,44
48,2,24
48,2,24
79,2,39.5
68,2,34
39.9,2,19.95
39.9,2,19.95
35,1,35
62,2,31
68,2,34
43,1,43
88,2,44
78,2,39
68,2,34
48,2,24
78,2,39
49.5,1,49.5
48,2,24
39.6,2,19.8
55.8,1,55.8
60,2,30
78,2,39
48,2,24
48,2,24
92,2,46
48,2,24
68,2,34
36,1,36
82,2,41
48,2,24
74.1,2,37.05
52,2,26
48,2,24
40,2,20
62,2,31
82,2,41
40,2,20
40,2,20
93,2,46.5
58,2,29
48,2,24
58,2,29
77.4,2,38.7
48,2,24
48,2,24
48,2,24
88,2,44
48,2,24
40,2,20
37.8,2,18.9
48,2,24
40,2,20
40,2,20
35,1,35
40,2,20
40,2,20
40,2,20
40,2,20
40,2,20
40,2,20
40,2,20
40,2,20
40,2,20
48,2,24
48.6,2,24.3
87,2,43.5
88,2,44
80,2,40
55.8,2,27.9
42,2,21
37,1,37
42,2,21
52,2,26
42,2,21
42,1,42
42,2,21
42,1,42
42,2,21
37,2,18.5
37,2,18.5
42,2,21
100,2,50
37.44,2,18.72
55.8,2,27.9
35,1,35
48,2,24
84,2,42
48,2,24
68,2,34
82.8,2,41.4
48,2,24
53,2,26.5
37,1,37
44,2,22
60,3,20
42,2,21
58,3,19.3333333333333
12,3,4
95,1,95
44.66,2,22.33
8,2,4
87,2,43.5
48,2,24
42,2,21
42,2,21
42,2,21
42,2,21
42,2,21
36,1,36
42,2,21
36,1,36
36,1,36
42,2,21
42,2,21
58,3,19.3333333333333
42,2,21
42,2,21
42,2,21
36,1,36
36,1,36
48,2,24
55.8,2,27.9
8,2,4
0,2,0
46,2,23
46,2,23
93,2,46.5
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
68,3,22.6666666666667
46,2,23
46,2,23
46,2,23
42,2,21
42.5,1,42.5
42,2,21
48,2,24
68,2,34
42,2,21
60,2,30
75,2,37.5
110,2,55
87,2,43.5
87,2,43.5
42,2,21
42,2,21
42,2,21
48,2,24
34,2,17
34,2,17
94,2,47
86,2,43
136,2,68
98,2,49
54.72,2,27.36
48,2,24
44.64,2,22.32
68,2,34
80,2,40
69,2,34.5
62,2,31
69,2,34.5
69,2,34.5
74,2,37
54,2,27
62,2,31
84,2,42
51,2,25.5
42,2,21
52,2,26
80,2,40
60,2,30
64.68,2,32.34
62.8,1,62.8
48,2,24
42,2,21
52,2,26
69,2,34.5
72,2,36
42,2,21
38.4,2,19.2
60,2,30
58.67,2,29.335
60,2,30
60,2,30
77,2,38.5
84.6,2,42.3
46.8,1,46.8
47.14,1,47.14
47.14,1,47.14
82.8,2,41.4
48,2,24
71.46,2,35.73
40,1,40
48,2,24
76.5,2,38.25
92,2,46
54,2,27
60,2,30
72.8,1,72.8
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
44.8,1,44.8
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
35,2,17.5
55.8,2,27.9
87,2,43.5
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
62,2,31
55.8,2,27.9
26.64,1,26.64
26.64,1,26.64
55.8,2,27.9
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
58.6,2,29.3
55.8,2,27.9
58.6,2,29.3
58.6,2,29.3
62,2,31
58.6,2,29.3
55.8,2,27.9
58.6,2,29.3
58.6,2,29.3
130,2,65
112,2,56
29,1,29
80,1,80
47,2,23.5
29,1,29
37,2,18.5
47,1,47
47,2,23.5
101.3,2,50.65
33.6,2,16.8
75,2,37.5
70,2,35
47.54,2,23.77
47.45,2,23.725
55.8,2,27.9
34,2,17
60,2,30
60,2,30
71,1,71
68,2,34
55.8,2,27.9
55.8,2,27.9
30,2,15
30,2,15
45,1,45
30,2,15
30,2,15
30,1,30
30,2,15
45,2,22.5
60,2,30
30,2,15
30,1,30
56,2,28
30,2,15
30,2,15
30,2,15
30,2,15
30,1,30
30,2,15
30,2,15
30,2,15
58,1,58
28.8,1,28.8
40.14,1,40.14
30,1,30
55,2,27.5
0,2,0
32,1,32
37.8,2,18.9
35,1,35
60,2,30
105,2,52.5
37.8,2,18.9
87,2,43.5
35,1,35
105,2,52.5
68,2,34
66.6,2,33.3
33.3,1,33.3
70,2,35
72,1,72
65,2,32.5
46,2,23
46,2,23
46,2,23
46,2,23
65,2,32.5
65,2,32.5
46,2,23
46,2,23
46,2,23
56.7,2,28.35
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
65,2,32.5
65,2,32.5
60,2,30
75,2,37.5
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
55,1,55
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
46,2,23
82,2,41
60.3,2,30.15
82,2,41
66.3,2,33.15
82,2,41
60.3,2,30.15
42,2,21
60,2,30
60,2,30
60,2,30
80,2,40
75,2,37.5
97,2,48.5
105,2,52.5
41.4,2,20.7
80,2,40
60,2,30
60,2,30
34,2,17
64,2,32
48,2,24
34,2,17
105,2,52.5
64,2,32
71,2,35.5
71,2,35.5
51,1,51
51,1,51
51,1,51
51,1,51
34,2,17
64,2,32
71,2,35.5
100,3,33.3333333333333
64,2,32
89,2,44.5
71,2,35.5
64,2,32
64,2,32
51,1,51
55.8,2,27.9
65,2,32.5
48,1,48
70,2,35
100,2,50
8,2,4
8,2,4
8,2,4
8,2,4
42,2,21
36,1,36
36,1,36
32,1,32
36,2,18
100,2,50
75,2,37.5
97.33,2,48.665
37.8,2,18.9
53.2,1,53.2
100,2,50
42,2,21
37.8,1,37.8
80,2,40
80,2,40
80,2,40
80,2,40
65,1,65
37,1,37
37.8,2,18.9
80,2,40
69.04,2,34.52
112,2,56
55,1,55
62,2,31
44,1,44
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
62,2,31
44,1,44
62,2,31
62,2,31
62,2,31
44,1,44
37.8,1,37.8
68.4,2,34.2
40,1,40
40,1,40
40,1,40
40,1,40
40,1,40
55.8,2,27.9
37.8,2,18.9
68,2,34
47.8,2,23.9
55.8,2,27.9
42,2,21
142,2,71
37.8,2,18.9
68,2,34
70,2,35
68,2,34
105,2,52.5
52,2,26
105,2,52.5
82,2,41
60,2,30
65,2,32.5
68,2,34
70,2,35
37.8,2,18.9
61.86,2,30.93
37.8,2,18.9
66.6,1,66.6
37.8,2,18.9
37.8,2,18.9
80,2,40
84.6,2,42.3
63.3,2,31.65
35,1,35
37.8,2,18.9
30.24,2,15.12
34,2,17
34,2,17
75,2,37.5
45,1,45
70,2,35
57.33,2,28.665
100,2,50
66.21,2,33.105
30,2,15
80,2,40
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
30,2,15
120,2,60
30,2,15
30,2,15
30,2,15
30,2,15
46,1,46
28,2,14
48,1,48
48,1,48
28,2,14
48,1,48
46,1,46
85,2,42.5
85,2,42.5
33.6,2,16.8
33.6,2,16.8
56,2,28
55.83,2,27.915
37.8,2,18.9
37.8,2,18.9
37.8,2,18.9
39.33,1,39.33
39.33,1,39.33
39.33,1,39.33
39.33,1,39.33
39.33,1,39.33
96.2,2,48.1
44.64,2,22.32
44.7,2,22.35
65,2,32.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
73,2,36.5
42,1,42
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
73,2,36.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
73,2,36.5
42,1,42
65,2,32.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
73,2,36.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
42,1,42
42,1,42
65,2,32.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
65,2,32.5
65,2,32.5
65,2,32.5
73,2,36.5
73,2,36.5
73,2,36.5
35,1,35
68,2,34
77.5,2,38.75
45,2,22.5
43.03,2,21.515
65,1,65
92,2,46
30,1,30
55.8,2,27.9
37,1,37
49.71,2,24.855
47.14,2,23.57
37.95,2,18.975
65,2,32.5
74.28,1,74.28
78,2,39
8,2,4
78,2,39
55,1,55
65,2,32.5
37.5,2,18.75
41.85,2,20.925
60,2,30
80.07,2,40.035
56,1,56
70.33,2,35.165
53.7,2,26.85
65,2,32.5
146.57,2,73.285
60,2,30
90,1,90
90,1,90
65,1,65
95,2,47.5
60,2,30
70,2,35
70,2,35
70,2,35
48,2,24
72.5,2,36.25
69.25,2,34.625
113.6,2,56.8
67.43,2,33.715
86.88,2,43.44
48,2,24
176.4,3,58.8
70,2,35
70,2,35
129.57,2,64.785
71.57,2,35.785
56.57,2,28.285
93.88,2,46.94
77,1,77
108,2,54
63,2,31.5
70,2,35
114.75,2,57.375
70,2,35
130,2,65
80,1,80
80,1,80
54,2,27
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
45,1,45
60,2,30
72,2,36
0,1,0
87.48,1,87.48
195.98,2,97.99
0,1,0
67.5,2,33.75
67.5,2,33.75
67.5,2,33.75
81.18,2,40.59
70,2,35
105,2,52.5
83.25,2,41.625
57.43,2,28.715
68.57,2,34.285
81,2,40.5
45,1,45
165,2,82.5
70,2,35
60,2,30
67.5,2,33.75
63.75,2,31.875
93.75,2,46.875
93.75,2,46.875
60,2,30
42,1,42
116,1,116
125.29,2,62.645
72.86,2,36.43
60,2,30
60,2,30
162,2,81
60,2,30
60,2,30
115,2,57.5
60,2,30
60,2,30
60,2,30
51.75,1,51.75
51.75,1,51.75
165,3,55
206.5,2,103.25
115,2,57.5
110,1,110
103.33,1,103.33
137.71,2,68.855
159.29,2,79.645
187.71,2,93.855
137.71,2,68.855
193,2,96.5
96,2,48
147,2,73.5
138.4,3,46.1333333333333
60,2,30
150,3,50
150,3,50
137,2,68.5
137,2,68.5
105,2,52.5
155,2,77.5
150,3,50
110,2,55
48,2,24
82,2,41
153.57,2,76.785
76,2,38
153.57,2,76.785
147.86,2,73.93
48,2,24
48,2,24
82,2,41
48,2,24
195.86,2,97.93
48,2,24
82,2,41
82,2,41
82,2,41
198,3,66
82,2,41
147.86,2,73.93
62.34,2,31.17
62.34,2,31.17
77.86,2,38.93
82,2,41
74.46,2,37.23
100,2,50
125,2,62.5
100,1,100
43.2,2,21.6
79.2,2,39.6
43.2,2,21.6
100,2,50
100,1,100
90,2,45
145,2,72.5
80,2,40
80,2,40
80,2,40
105,2,52.5
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
149.29,2,74.645
120,2,60
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
80,2,40
60,2,30
87.9,2,43.95
87.9,2,43.95
187.64,2,93.82
43.2,2,21.6
120,2,60
71.2,2,35.6
43.2,2,21.6
75,2,37.5
90,2,45
121.25,2,60.625
111.25,2,55.625
184.25,2,92.125
127,2,63.5
79,2,39.5
103.68,3,34.56
77.85,1,77.85
76.9,2,38.45
117,2,58.5
94,2,47
100,2,50
135.5,2,67.75
150,3,50
128.8,2,64.4
90,2,45
80,2,40
128.8,2,64.4
80,2,40
128,2,64
105,2,52.5
115.5,2,57.75
115.5,2,57.75
96.3,2,48.15
102.5,2,51.25
90,2,45
105,2,52.5
81.67,2,40.835
97.5,2,48.75
75,2,37.5
75,2,37.5
108,2,54
81,2,40.5
75,2,37.5
182.5,2,91.25
45,1,45
200,3,66.6666666666667
60,2,30
115,2,57.5
132,2,66
95.4,2,47.7
117,2,58.5
152,2,76
193,2,96.5
132,2,66
101.7,2,50.85
102.34,2,51.17
95.4,2,47.7
120,2,60
167,2,83.5
160,3,53.3333333333333
105,2,52.5
74.25,2,37.125
116.75,2,58.375
162,2,81
108.75,2,54.375
115,2,57.5
111.83,2,55.915
94.5,1,94.5
195.25,2,97.625
78.75,2,39.375
94.5,2,47.25
93.94,2,46.97
72.5,2,36.25
60,2,30
65.04,2,32.52
65.04,2,32.52
130,2,65
67.5,2,33.75
90,2,45
90,2,45
130,2,65
90,2,45
80,2,40
117,2,58.5
80,2,40
105,2,52.5
105,2,52.5
105,2,52.5
76.67,2,38.335
76.67,2,38.335
243,2,121.5
76.67,2,38.335
106.67,2,53.335
76.67,2,38.335
91.67,2,45.835
98.33,2,49.165
76.67,2,38.335
76.67,2,38.335
91.67,2,45.835
94.8,2,47.4
76.67,2,38.335
70.25,2,35.125
87.5,2,43.75
91.35,2,45.675
140,2,70
100,2,50
70,2,35
61,1,61
93,2,46.5
94.5,2,47.25
88.5,2,44.25
135,3,45
97.14,2,48.57
59.79,2,29.895
68.81,2,34.405
59.79,2,29.895
59.79,2,29.895
59.79,2,29.895
68.81,2,34.405
80.56,2,40.28
131,2,65.5
120,2,60
102.5,2,51.25
79.5,1,79.5
72.5,2,36.25
88.67,1,88.67
68.33,1,68.33
82.49,2,41.245
68.33,1,68.33
63,2,31.5
135,2,67.5
85.14,2,42.57
75.36,2,37.68
203.21,2,101.605
56.89,2,28.445
78.57,2,39.285
56.89,2,28.445
123.57,2,61.785
85,2,42.5
54,2,27
181,3,60.3333333333333
108.36,4,27.09
75,2,37.5
75,2,37.5
183,3,61
70.8,2,35.4
96.3,2,48.15
83.84,3,27.9466666666667
60,2,30
80,2,40
84.21,2,42.105
68.4,2,34.2
60,2,30
80,2,40
150,2,75
68.4,2,34.2
80,2,40
75,2,37.5
178,2,89
80,2,40
80,2,40
117,3,39
54,2,27
60,2,30
54,2,27
90,2,45
51,1,51
75,2,37.5
60,2,30
60,2,30
117,2,58.5
54,2,27
54,2,27
117,2,58.5
54,2,27
81,2,40.5
75,2,37.5
75,2,37.5
75,2,37.5
105,2,52.5
75,2,37.5
178,2,89
109.8,2,54.9
72,2,36
100,2,50
54,2,27
107,2,53.5
223,3,74.3333333333333
75,2,37.5
72,2,36
72,2,36
131.29,2,65.645
72,2,36
72,2,36
94.29,2,47.145
45,1,45
90,2,45
100,2,50
54,2,27
109.8,2,54.9
115,2,57.5
50,1,50
50,1,50
60,2,30
85,1,85
96.3,2,48.15
96,2,48
77.85,2,38.925
0,2,0
0,1,0
60,2,30
60,2,30
185.33,2,92.665
99.5,2,49.75
81,2,40.5
72,1,72
79.67,2,39.835
70,2,35
85,2,42.5
54,2,27
81,2,40.5
35.34,1,35.34
71.28,2,35.64
40.95,2,20.475
116,2,58
89,2,44.5
34.2,1,34.2
158,3,52.6666666666667
89,2,44.5
165.71,2,82.855
89,2,44.5
51.97,2,25.985
116,2,58
71.28,2,35.64
158,3,52.6666666666667
158,3,52.6666666666667
51.97,2,25.985
158,3,52.6666666666667
158,3,52.6666666666667
49,2,24.5
60,2,30
89,2,44.5
68.95,2,34.475
116,2,58
74,1,74
43.2,2,21.6
62,2,31
62,1,62
42,1,42
40.95,2,20.475
54,2,27
54,2,27
54,2,27
52.5,1,52.5
54,2,27
81,2,40.5
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
90,2,45
81,2,40.5
145,2,72.5
165,2,82.5
136,1,136
54,2,27
155,2,77.5
41.58,2,20.79
81,2,40.5
85,2,42.5
76,2,38
74,2,37
130,2,65
90,2,45
90,2,45
90,2,45
90,2,45
121,2,60.5
99.9,2,49.95
122,2,61
173,2,86.5
96,2,48
165,2,82.5
128,2,64
54,2,27
113,2,56.5
81,2,40.5
103.5,2,51.75
103.5,2,51.75
111,2,55.5
112.5,2,56.25
54,2,27
82.8,2,41.4
81,2,40.5
115,2,57.5
85,2,42.5
111,2,55.5
85,2,42.5
147,2,73.5
114,2,57
146,2,73
85,2,42.5
121,2,60.5
81,2,40.5
125,2,62.5
125,2,62.5
85,2,42.5
85,2,42.5
85,2,42.5
78.33,2,39.165
85,2,42.5
85,2,42.5
125,2,62.5
125,2,62.5
85,2,42.5
85,2,42.5
85,2,42.5
111,2,55.5
85,2,42.5
26,2,13
85,2,42.5
108,2,54
115,1,115
115,1,115
92,2,46
97.71,2,48.855
97.71,2,48.855
62.37,2,31.185
86.91,2,43.455
97.71,2,48.855
86.91,2,43.455
62.37,2,31.185
97.71,2,48.855
155,2,77.5
97.71,2,48.855
97.71,2,48.855
108,2,54
85,2,42.5
120.14,2,60.07
86.91,2,43.455
86.91,2,43.455
97.71,2,48.855
127,2,63.5
48,2,24
97.71,2,48.855
97.71,2,48.855
97.71,2,48.855
86.91,2,43.455
105.61,2,52.805
102,2,51
102,2,51
131.16,2,65.58
48,2,24
48,2,24
48,2,24
48,2,24
48,2,24
48,2,24
100,2,50
83.43,2,41.715
71.43,2,35.715
82,2,41
130,2,65
71.43,2,35.715
82,2,41
82,2,41
71.43,2,35.715
83.43,2,41.715
83.43,2,41.715
83.43,2,41.715
83.43,2,41.715
117,2,58.5
71.43,2,35.715
83.43,2,41.715
83.43,2,41.715
82,2,41
155,2,77.5
80.85,2,40.425
117,2,58.5
123,2,61.5
54,2,27
133.5,2,66.75
123,2,61.5
150,2,75
81,2,40.5
115,2,57.5
105,2,52.5
85,2,42.5
213,2,106.5
145,2,72.5
115,2,57.5
82.8,2,41.4
132,2,66
115,2,57.5
133.5,2,66.75
115,2,57.5
42,1,42
115,1,115
147,2,73.5
85,2,42.5
73.5,2,36.75
82,2,41
100,2,50
109.8,2,54.9
109.8,2,54.9
82.8,2,41.4
92,2,46
82.8,2,41.4
92,2,46
92,2,46
82.8,2,41.4
115,2,57.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
147,2,73.5
95,2,47.5
95,2,47.5
125,2,62.5
95,2,47.5
125,2,62.5
95,2,47.5
125,2,62.5
125,2,62.5
60,2,30
54,2,27
54.86,2,27.43
90,2,45
90,2,45
137,2,68.5
90,2,45
90,2,45
90,2,45
90,2,45
50,1,50
85,2,42.5
115,2,57.5
85,2,42.5
85,2,42.5
165,2,82.5
85,2,42.5
101.25,2,50.625
50.4,1,50.4
50.4,1,50.4
90,2,45
68.4,2,34.2
68.4,2,34.2
50.4,1,50.4
68.4,2,34.2
68.4,2,34.2
50.4,1,50.4
50.4,1,50.4
120,2,60
68.4,2,34.2
50.4,1,50.4
50.4,1,50.4
50.4,1,50.4
68.4,2,34.2
50.4,1,50.4
50.4,1,50.4
50.85,2,25.425
68.4,2,34.2
90,2,45
81,2,40.5
139.51,2,69.755
85,1,85
105,2,52.5
136,2,68
87,1,87
54,2,27
54,2,27
90,2,45
54,2,27
54,2,27
104,2,52
112,2,56
54,2,27
54,2,27
54,2,27
100,2,50
115,2,57.5
107.17,2,53.585
76,1,76
100,2,50
195,2,97.5
78,1,78
85,2,42.5
109.8,2,54.9
81,1,81
109.8,2,54.9
60,2,30
66.24,2,33.12
100,2,50
54,2,27
75,2,37.5
85,2,42.5
85,2,42.5
100,2,50
127.5,3,42.5
81,2,40.5
54,2,27
98,2,49
168.13,2,84.065
115,2,57.5
155,2,77.5
127.83,2,63.915
132,2,66
115,2,57.5
115,2,57.5
0,1,0
68,2,34
125,2,62.5
54,2,27
90,2,45
90,2,45
100,2,50
64,1,64
64,1,64
64,1,64
64,1,64
85,2,42.5
40.95,2,20.475
155,2,77.5
85,2,42.5
129,2,64.5
85,2,42.5
60,1,60
80,2,40
96.43,2,48.215
90,2,45
85,1,85
85,2,42.5
67.5,1,67.5
165,2,82.5
81,2,40.5
81,2,40.5
81,2,40.5
115,2,57.5
81,2,40.5
91,2,45.5
81,2,40.5
81,2,40.5
81,2,40.5
81,2,40.5
81,2,40.5
81,2,40.5
81,2,40.5
57.5,1,57.5
81,2,40.5
81,2,40.5
81,2,40.5
81,2,40.5
160,3,53.3333333333333
169,2,84.5
155,2,77.5
100,2,50
67.5,2,33.75
67.5,2,33.75
130,2,65
155,2,77.5
155,2,77.5
48,1,48
48,1,48
48,1,48
48,1,48
96.14,2,48.07
48,1,48
48,1,48
100,2,50
100,2,50
175,3,58.3333333333333
72,2,36
80,2,40
87.67,1,87.67
89,2,44.5
85,2,42.5
130,2,65
85,2,42.5
85,2,42.5
85,2,42.5
54,2,27
67.5,2,33.75
96.67,2,48.335
100,2,50
127,2,63.5
85,2,42.5
85,2,42.5
90,2,45
125,2,62.5
85,2,42.5
100,2,50
100,2,50
54,2,27
76.5,2,38.25
76.5,2,38.25
115,2,57.5
76.5,2,38.25
151,2,75.5
119.5,2,59.75
119.08,2,59.54
122,2,61
147,2,73.5
115,2,57.5
50.85,2,25.425
123,2,61.5
54,2,27
115,2,57.5
115,2,57.5
90,2,45
54,2,27
60,2,30
56.5,2,28.25
89,2,44.5
62,2,31
44,1,44
95,2,47.5
76,1,76
54,2,27
82.8,2,41.4
170,2,85
109.8,2,54.9
67.5,2,33.75
85,2,42.5
109.8,2,54.9
109.8,2,54.9
50.85,2,25.425
0,1,0
104,2,52
119,2,59.5
82.8,2,41.4
104,2,52
125,2,62.5
54,2,27
8,2,4
74.03,2,37.015
132,2,66
78.85,2,39.425
85,2,42.5
98.4,2,49.2
173,2,86.5
123,2,61.5
90,2,45
90,2,45
130,2,65
72,2,36
123,2,61.5
160,2,80
85,2,42.5
54.86,2,27.43
54,2,27
147,2,73.5
64.8,2,32.4
147,2,73.5
173,2,86.5
169,2,84.5
125,2,62.5
69,1,69
145,2,72.5
99,2,49.5
145,2,72.5
54,2,27
85,2,42.5
85,2,42.5
67.5,2,33.75
81,2,40.5
169,2,84.5
102.5,2,51.25
90,2,45
209,4,52.25
155,2,77.5
117,2,58.5
117,2,58.5
112.5,2,56.25
67.5,2,33.75
67.5,2,33.75
67.32,2,33.66
123,2,61.5
43.2,2,21.6
80,2,40
45.5,2,22.75
114.15,2,57.075
155,2,77.5
213,2,106.5
105.6,2,52.8
47,2,23.5
80,2,40
47,2,23.5
47,2,23.5
76.03,2,38.015
47,2,23.5
47,2,23.5
47,2,23.5
50,1,50
60,2,30
50,1,50
50,1,50
50,1,50
50,1,50
50,1,50
50,1,50
130,2,65
155,3,51.6666666666667
85,2,42.5
115,2,57.5
89.7,2,44.85
76.2,2,38.1
89.7,2,44.85
76.2,2,38.1
195.4,2,97.7
117,2,58.5
90,2,45
115,2,57.5
133.75,2,66.875
125,2,62.5
165,2,82.5
183.57,2,91.785
156,3,52
86.5,2,43.25
147.36,2,73.68
60,2,30
119,2,59.5
0,2,0
54,2,27
85,2,42.5
54,2,27
45.9,2,22.95
54,1,54
54,2,27
123,2,61.5
8,2,4
42,1,42
119.16,2,59.58
42,1,42
68,2,34
68,2,34
80,1,80
89,2,44.5
89.25,2,44.625
54,2,27
121,2,60.5
78,2,39
78,2,39
78,2,39
60,2,30
78,2,39
78,2,39
45,1,45
78,2,39
78,2,39
78,2,39
190,2,95
78,2,39
78,2,39
78,2,39
78,2,39
78,2,39
78,2,39
78,2,39
155,2,77.5
78,2,39
78,2,39
78,2,39
78,2,39
78,2,39
175,2,87.5
54,2,27
76.5,2,38.25
155,2,77.5
76.5,2,38.25
80.1,2,40.05
50.85,2,25.425
10,2,5
54,2,27
8,2,4
122,2,61
99,2,49.5
61.5,2,30.75
60,2,30
168,3,56
34.2,1,34.2
120,2,60
133.1,2,66.55
210,3,70
127,1,127
155,2,77.5
155,2,77.5
160,3,53.3333333333333
150,2,75
121,2,60.5
64.8,2,32.4
180,3,60
72,2,36
145,2,72.5
122.4,2,61.2
118.8,2,59.4
54,2,27
93.29,2,46.645
207,2,103.5
71.76,1,71.76
122.5,2,61.25
121.5,2,60.75
103.2,3,34.4
120,2,60
85,2,42.5
43.2,2,21.6
45.5,2,22.75
115,2,57.5
59.79,2,29.895
102.21,2,51.105
59.79,2,29.895
86.91,2,43.455
143.43,1,143.43
86.91,2,43.455
81.57,2,40.785
73.41,2,36.705
67.41,2,33.705
59.79,2,29.895
92.14,2,46.07
59.79,2,29.895
86.91,2,43.455
73.41,2,36.705
161.5,3,53.8333333333333
48,2,24
132,2,66
115,2,57.5
96.21,2,48.105
60,2,30
110,2,55
45.5,2,22.75
80,2,40
100,2,50
100,2,50
145,2,72.5
146.25,2,73.125
45.5,2,22.75
45.5,2,22.75
45.5,2,22.75
38,1,38
45.5,2,22.75
155.8,2,77.9
56,2,28
155.8,2,77.9
163.33,2,81.665
77.22,2,38.61
80.1,2,40.05
118.67,2,59.335
89.87,2,44.935
129.86,2,64.93
80.1,2,40.05
111.44,2,55.72
160,2,80
49.2,1,49.2
28,2,14
152,1,152
115,2,57.5
115,2,57.5
91.2,2,45.6
225.5,3,75.1666666666667
158.33,2,79.165
62.1,2,31.05
86.1,2,43.05
100,2,50
100,1,100
100,2,50
100,2,50
100,2,50
100,1,100
123.33,2,61.665
54,2,27
120,2,60
108.33,2,54.165
126.67,2,63.335
123.33,2,61.665
120,2,60
80.1,2,40.05
48.6,2,24.3
80.1,2,40.05
80.1,2,40.05
115,2,57.5
100,2,50
134.44,2,67.22
80.1,2,40.05
93.6,2,46.8
45,1,45
91.2,2,45.6
103.75,2,51.875
175,2,87.5
172,2,86
135.33,2,67.665
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
71.1,2,35.55
140.44,2,70.22
90,2,45
90,2,45
90,2,45
152,2,76
100,2,50
100,2,50
80.1,2,40.05
88.2,2,44.1
76,2,38
125,2,62.5
88.2,2,44.1
121.5,2,60.75
140,2,70
89,2,44.5
159,2,79.5
89,2,44.5
68.4,2,34.2
68.4,2,34.2
93.6,2,46.8
143,2,71.5
56.7,2,28.35
93.6,2,46.8
96.3,1,96.3
90,2,45
228,2,114
105,1,105
105,1,105
127.5,2,63.75
137,2,68.5
228,2,114
203,2,101.5
262.5,3,87.5
105,1,105
203,1,203
129,2,64.5
120,2,60
105,1,105
105,1,105
187,2,93.5
105,2,52.5
187,2,93.5
80.1,2,40.05
